OrthoID,Lambda,P
OG0011025,0.494576651368519,1
OG0011026,0.472231891471615,1
OG0011028,0.807269950164535,1
OG0011029,0.821508409222627,1
OG0011030,0.670901897130533,1
OG0011031,0.305627834179153,1
OG0011033,0.59817582555116,1
OG0011034,0.823091919766747,1
OG0011036,0.19733853568323,1
OG0011037,0.542876045918171,1
OG0011038,0.0845253557536219,1
OG0011041,0.94973127045876,1
OG0011044,0.400181947044786,1
OG0011045,0.469514790354155,1
OG0011046,0.0415127265416815,1
OG0011047,0.0928768394504939,1
OG0011048,0.129980152401175,1
OG0011049,0.343942241044781,1
OG0011050,0.813459299191461,1
OG0011051,0.747119195759032,1
OG0011052,6.00811566981166e-05,1
OG0011054,0.374643370719261,1
OG0011056,0.168956690515852,1
OG0011058,0.51415956573128,1
OG0011059,0.864762842119771,1
OG0011060,0.139880036337644,1
OG0011061,0.487297631334338,1
OG0011062,0.602155503121655,1
OG0011063,0.419020623899739,1
OG0011064,0.0379974455598602,1
OG0011067,0.940374664962312,1
OG0011069,0.452344787772595,1
OG0011070,0.103033391991644,1
OG0011071,0.731195943552664,1
OG0011073,0.821292678583806,1
OG0011074,0.520821660004358,1
OG0011075,0.25073825498143,1
OG0011077,0.904286679113283,1
OG0011078,0.700443358160555,1
OG0011079,0.932484819786671,1
OG0011080,0.258244791064814,1
OG0011081,0.190472722285941,1
OG0011083,0.363787271315225,1
