OrthoID,Lambda,P
OG0010492,0,0.999999835255552
OG0010493,0,1
OG0010495,0,1
OG0010496,0,1
OG0010499,0.883946908678345,0.324775625538368
OG0010500,0,1
OG0010502,0,1
OG0010503,0.935720112656092,0.232459334121044
OG0010504,0.491710538818207,0.736838143620822
OG0010505,1.10312806734879,0.121016820898572
OG0010506,NA,NA
OG0010508,0,1
OG0010510,0,1
OG0010512,0.919399159947487,0.567112208531296
OG0010513,1.00243378709469,0.537788999352831
OG0010514,0,0.999971274170439
OG0010515,0,0.999999865486721
OG0010517,1.03149867036954,0.183961761851145
OG0010519,0,0.998981865256729
OG0010520,0,1
OG0010522,0,0.999284022827148
OG0010524,0.932193057678847,0.307591879743189
OG0010525,0,0.999999394690245
OG0010527,0,1
OG0010529,1.02870112066283,0.610272905647826
OG0010531,0,0.99996112310257
OG0010533,0.561772252112721,0.58489183256822
OG0010537,0,0.999978568916953
OG0010538,1.12661515359828,0.0228795804007573
OG0010540,0,1
OG0010542,0,1
OG0010544,0,1
OG0010546,0,0.99999929782007
OG0010547,0,1
OG0010548,1.10968788266826,0.457864064954709
OG0010549,0,1
OG0010550,1.12731996919459,0.0206030114760946
OG0010551,1.12641243713738,0.0416559766459648
OG0010552,0,0.999997576893461
OG0010555,0,0.999979921217691
OG0010556,0,1
OG0010557,1.1206981520789,0.0226944555908203
OG0010558,0,1
OG0010559,1.12710847669743,0.0252104445821719
OG0010562,0,1
OG0010564,1.12021101297043,0.187463311100399
OG0010565,0,0.999999072931203
OG0010566,0,1
OG0010568,0,1
OG0010569,0,1
OG0010571,1.11785075442734,0.135131939221409
OG0010572,0,1
OG0010575,0.998183423223277,0.215705298714429
OG0010577,0,1
OG0010578,0,1
OG0010579,0.877120459197662,0.486307093051646
OG0010580,0.897762743709777,0.412912833038132
OG0010581,0.0681625117998891,1
OG0010582,0,1
OG0010583,0,0.999971605150088
OG0010584,0,1
OG0010586,0.813132984307639,0.56962339514451
OG0010587,0,1
OG0010588,0,1
OG0010589,0,1
OG0010591,0.92163805117888,0.535729688963734
OG0010592,0.595438692978121,0.58951686487635
OG0010593,0,1
OG0010594,0,1
OG0010595,0,0.99998411432916
OG0010596,0,1
OG0010598,0,1
OG0010600,0,0.999979001436682
OG0010603,0,0.999999130852673
OG0010605,0,0.998324230125433
OG0010606,0,0.999999288222632
OG0010607,0,0.999923712024068
OG0010608,0,1
OG0010609,0,1
OG0010610,0,1
OG0010611,0,1
OG0010612,0,1
OG0010613,0,0.999908408161298
OG0010614,0,1
OG0010615,0,1
OG0010616,0,0.999968139798006
OG0010618,0,0.999993841333362
OG0010621,1.06365374820684,0.375308301216844
OG0010622,0,1
OG0010624,0.000676555949885232,1
OG0010627,0,1
OG0010628,-2.77555756156289e-17,1
OG0010630,0,0.999984642347326
OG0010631,0,0.999971907166591
OG0010632,0.0602068121070999,0.691476273407082
OG0010633,0,1
OG0010634,0,0.999994741494151
OG0010635,0.959381317388097,0.579150499988523
OG0010636,0,1
OG0010637,0.573079243295478,0.677601805845643
OG0010638,0,1
OG0010639,0.614345295748406,0.805317023307062
OG0010640,0,0.999999835255552
OG0010643,0.223263239022344,1
OG0010645,0,1
OG0010646,0,1
OG0010648,0,1
OG0010649,0,0.999996566616078
OG0010654,0,1
OG0010656,0,0.999989979212123
OG0010657,0,1
OG0010661,0.899355733540469,0.344527741922776
OG0010662,0,1
OG0010663,1.12650558593619,0.0478580854229318
OG0010664,0,1
OG0010666,0.653162510877296,0.629107954391317
OG0010667,0,1
OG0010668,0,0.999991111939038
OG0010669,0.988211513731987,0.307517899110039
OG0010671,1.10773966468241,0.328643998767899
OG0010672,0,1
OG0010673,0,0.999995866041237
OG0010674,0,1
OG0010675,0.821997285432677,0.197130792965306
OG0010677,0,1
OG0010678,0,0.998886741604938
OG0010679,0,0.999999865486721
OG0010680,0,0.999999699219165
OG0010681,0,0.999914868847758
OG0010683,0,0.996713405199712
OG0010684,0,0.999962817995534
OG0010686,0,1
OG0010687,0,1
